174	14	102	7.84
1085	937	13	186.98
209	3846	4	39.47
1292	127	10	60.8
125	1164	3	7.72
4650	105	4	12.79
2615	112	3	9.67
4143	8	3	13.35
12	393	26	7.92
59	3656	3	12.51
112	2056	3	7.62
1298	419	4	31.58
106	282	18	12.1
3305	106	3	7.03
1348	101	11	21.66
6476	105	3	9.59
429	223	3	10.3
102	5771	3	7.96
158	143	7	7.46
5768	145	3	24.79
274	191	4	11.14
109	274	13	14.46
2702	470	5	53.57
251	240	22	153.21
3219	122	4	22.47
2386	135	4	21.4
116	102	172	21.08
112	1615	4	11.73
142	135	10	6.9
101	303	29	9.56
272	310	3	10.07
101	12	1976	69.46
7265	104	3	9.88
107	536	14	21.07
1019	192	3	14.42
2975	102	5	8.48
276	831	3	16.02
1861	104	8	20.5
118	3919	3	14.89
111	657	5	6.96
16	12	189	39.67
101	1576	8	10.4
1646	119	6	26.18
337	209	3	8.64
120	663	7	19.84
6447	105	3	9.59
2235	101	7	13.78
587	321	3	15.28
115	630	5	7.83
1212	448	3	21.31
127	1292	10	60.8
105	1263	12	38.4
770	108	7	11.52
335	117	9	15.47
133	1588	3	11.27
2190	117	3	9.77
916	101	15	23
118	1297	4	11.12
103	4653	4	12.92
1888	320	4	32.35
104	1789	7	14.38
12	3388	5	7.46
2587	242	6	61.19
197	117	9	7
102	4805	4	10.62
197	180	5	11.09
101	4071	4	7.87
404	9	9	8.29
899	12	13	7.81
583	1236	3	22.87
1458	9	4	6.89
4561	116	3	13.84
3095	186	3	22.16
121	111	56	47.93
172	222	4	7.61
1109	438	9	89.53
829	119	4	8.65
3391	121	3	13.48
1646	6632	3	42.45
2964	111	3	9.15
355	126	5	7.71
110	158	21	18.49
620	382	5	33.32
608	696	4	28.58
1109	1302	4	39.28
351	685	3	15.97
824	5257	3	39.23
108	4649	3	10.02
104	2366	5	11.49
1344	102	7	6.63
2	16	16	17.93
2730	109	4	13.01
2196	102	7	18.59
148	111	32	39.46
704	115	7	18.37
101	348	40	64.73
1370	5983	3	41.78
117	722	5	10.46
200	511	3	10.69
165	1229	4	20.7
107	130	126	190.69
1114	121	3	6.74
620	1143	5	45.65
2000	102	6	8.17
278	186	6	22.17
479	108	9	10.95
1468	5385	3	42.45
113	168	15	12.17
111	3534	3	10.62
3339	101	5	9.84
