3449	1466
111	1467
5371	1468
7918	1469
330	1470
8279	1471
9437	1472
480	1473
1088	1474
2934	1475
3972	1476
1917	1477
4754	1478
334	1479
9420	1480
7065	1481
9618	1482
9190	1483
8019	1484
6457	1485
5843	1486
1766	1487
6605	1488
6588	1489
9306	1490
6972	1491
6905	1492
5333	1493
71	1494
6080	1495
4730	1496
3477	1497
3902	1498
4193	1499
4146	1500
2039	1501
6547	1502
8986	1503
3778	1504
7481	1505
8867	1506
9242	1507
3625	1508
3117	1509
4684	1510
8386	1511
8374	1512
8805	1513
7707	1514
5339	1515
4423	1516
9359	1517
6593	1518
7090	1519
3580	1520
4616	1521
952	1522
8714	1523
5985	1524
3357	1525
7714	1526
4160	1527
4561	1528
9604	1529
1677	1530
4266	1531
4725	1532
4719	1533
5322	1534
3446	1535
249	1536
3673	1537
2804	1538
4852	1539
8633	1540
7631	1541
7814	1542
3195	1543
513	1544
9433	1545
57	1546
6780	1547
5324	1548
8929	1549
7249	1550
1464	1551
3639	1552
6081	1553
6650	1554
4777	1555
7129	1556
4553	1557
7959	1558
2131	1559
204	1560
2135	1561
1827	1562
8830	1563
6180	1564
8593	1565
2967	1566
2085	1567
4985	1568
5725	1569
3276	1570
847	1571
7517	1572
1933	1573
6108	1574
5858	1575
8110	1576
7241	1577
6794	1578
9571	1579
3092	1580
6286	1581
1581	1582
3851	1583
5320	1584
9212	1585
8848	1586
5690	1587
1321	1588
881	1589
4024	1590
1936	1591
8689	1592
924	1593
1287	1594
6328	1595
1401	1596
6283	1597
9363	1598
2356	1599
1150	1600
241	1601
6017	1602
11	1603
6783	1604
5991	1605
5606	1606
7387	1607
4140	1608
8956	1609
3135	1610
3571	1611
7401	1612
41	1613
1843	1614
8680	1615
190	1616
1170	1617
1198	1618
4599	1619
1994	1620
15	1621
6526	1622
8368	1623
1753	1624
9451	1625
106	1626
5399	1627
7026	1628
5343	1629
9224	1630
6951	1631
791	1632
8198	1633
9441	1634
9018	1635
1510	1636
9536	1637
4522	1638
5777	1639
1696	1640
6485	1641
6231	1642
997	1643
9234	1644
1404	1645
1272	1646
1449	1647
9206	1648
7746	1649
6031	1650
6110	1651
3364	1652
683	1653
6950	1654
3492	1655
4524	1656
2384	1657
2767	1658
7654	1659
175	1660
8393	1661
5826	1662
3836	1663
3857	1664
2190	1665
2680	1666
4305	1667
6996	1668
7150	1669
4610	1670
4279	1671
1562	1672
8265	1673
4952	1674
7333	1675
6293	1676
2601	1677
6566	1678
9334	1679
6038	1680
3307	1681
3359	1682
4106	1683
7534	1684
651	1685
12	1686
547	1687
7487	1688
6220	1689
5910	1690
3607	1691
9533	1692
8635	1693
8022	1694
1749	1695
928	1696
6465	1697
8990	1698
114	1699
6468	1700
7498	1701
214	1702
6897	1703
7250	1704
1554	1705
5390	1706
835	1707
9048	1708
2858	1709
760	1710
3762	1711
8656	1712
2660	1713
171	1714
7593	1715
8606	1716
405	1717
336	1718
4224	1719
5469	1720
6036	1721
2024	1722
3591	1723
3019	1724
6148	1725
856	1726
1818	1727
7863	1728
1425	1729
9125	1730
3168	1731
6545	1732
5550	1733
401	1734
9421	1735
5032	1736
3416	1737
9465	1738
2028	1739
607	1740
9592	1741
3361	1742
3835	1743
8521	1744
7501	1745
8538	1746
8495	1747
5862	1748
7905	1749
3111	1750
1	1751
671	1752
2590	1753
1958	1754
185	1755
930	1756
726	1757
5526	1758
5838	1759
6062	1760
7594	1761
1778	1762
183	1763
8616	1764
384	1765
8925	1766
8753	1767
3526	1768
1755	1769
6214	1770
8684	1771
2675	1772
5968	1773
4482	1774
6645	1775
5084	1776
105	1777
6128	1778
8205	1779
198	1780
754	1781
8188	1782
178	1783
4010	1784
5590	1785
3062	1786
237	1787
1294	1788
3527	1789
9351	1790
7562	1791
1454	1792
9589	1793
75	1794
3182	1795
6226	1796
4995	1797
3045	1798
5326	1799
5422	1800
23	1801
7722	1802
3070	1803
586	1804
1167	1805
7021	1806
8144	1807
2355	1808
4358	1809
19	1810
581	1811
2852	1812
279	1813
4816	1814
1991	1815
7636	1816
5059	1817
7492	1818
3848	1819
6287	1820
501	1821
1904	1822
6890	1823
2859	1824
8095	1825
905	1826
8053	1827
4025	1828
4348	1829
7435	1830
7527	1831
6162	1832
2867	1833
1642	1834
3823	1835
1341	1836
6838	1837
4386	1838
9101	1839
8330	1840
4272	1841
8542	1842
4026	1843
6594	1844
8266	1845
5004	1846
4583	1847
8833	1848
7971	1849
562	1850
3239	1851
7288	1852
5609	1853
1479	1854
4654	1855
5754	1856
4	1857
2285	1858
6630	1859
147	1860
2870	1861
2824	1862
6988	1863
8377	1864
5694	1865
3774	1866
4071	1867
7875	1868
8516	1869
202	1870
5498	1871
435	1872
7882	1873
1987	1874
4338	1875
1742	1876
9335	1877
5757	1878
1486	1879
8936	1880
7545	1881
863	1882
4475	1883
1932	1884
5882	1885
1050	1886
3016	1887
5477	1888
8055	1889
428	1890
73	1891
5423	1892
1	1893
5712	1894
992	1895
2650	1896
9133	1897
8108	1898
1956	1899
5593	1900
9625	1901
8740	1902
9297	1903
26	1904
3804	1905
7437	1906
7404	1907
6075	1908
1966	1909
213	1910
9665	1911
8981	1912
2554	1913
6151	1914
1247	1915
1374	1916
6271	1917
6925	1918
6880	1919
6131	1920
4868	1921
5384	1922
1271	1923
554	1924
128	1925
608	1926
6647	1927
8013	1928
5017	1929
6958	1930
1082	1931
6619	1932
5366	1933
3652	1934
7611	1935
5970	1936
1801	1937
5927	1938
2344	1939
2287	1940
7063	1941
3213	1942
3515	1943
8443	1944
7295	1945
6453	1946
9323	1947
858	1948
1006	1949
112	1950
6887	1951
2921	1952
6798	1953
8508	1954
6098	1955
4829	1956
3535	1957
2119	1958
9584	1959
910	1960
9199	1961
9628	1962
946	1963
9471	1964
6076	1965
3379	1966
6512	1967
